URL,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
www.raken.com/services/eng/,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
www.stylegrounds.com/order/500000800/,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
www-01.ibm.com/software/awdtools/pli/,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
http://att-103849.weeblysite.com/,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.efzg5epaloginall.thetoolshed.beastnode.org/6f8fbe9e2a55c5e45c7daf45b169a24f/home.htm,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
https://www.emeraldcityjournal.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.primefaces.org,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
http://www.puresupplements.info/dropbox/dropbox/,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1
https://www.badsk.de,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
informationweek.com/news/healthcare/leadership/231002441,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
http://www.euland.freevar.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://bet988m.com/,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
psp.gamespy.com/playstation-portable/the-tower-of-purgatory/,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
steamhappyhour.16mb.com/,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
https://umraniyecantatamiri.com/,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
www.pnache.com/www.paypal.co.uk/encripted/,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
https://ipfs.io/ipfs/qmutbx1qrcxifxowbrhn32zgym8zkag4ijseqn1mspykbe/twebmail.html,0,0,1,3,0,1,0,0,0,0,0,1,1,1,1,1
groups.google.com/group/comp.arch.fpga/msg/4cc654943764166d,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
https://qatarpostalservice.net,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
www.leatherchemists.org/forum/forum_topics.asp?FID=1,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
https://metmmasiklogim.godaddysites.com/,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
https://www.mizahibamk.co.jp.infozer.com/miziha/client/login_sp.html,0,0,1,3,0,1,0,0,0,1,0,1,1,1,1,1
en.wikipedia.org/wiki/Limited_liability_limited_partnership,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
'auto.91wd.cn/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Foydwqleus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
https://agency.crostracker.com/.phpintel3/v54b21896b872d2321ff0c8e896b896b872d232872d2329b39a81030916550f11106e1c01d169efc157f7896b872d232896b872d232e6a/en/mail/,0,0,1,4,0,1,0,0,0,0,1,0,0,0,0,1
http://www.brandonbrubaker.com/wp-content/plugins/Bureau/paypal/index.html/,0,0,1,5,0,0,0,0,0,0,0,1,1,1,1,1
ebookmall.com/ebook/sams-teach-yourself-microsoft-access-2000-in-24-hours/que-sams/pdf-drm-download,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
yellowpages.com/dallas-tx/mip/interstate-batteries-3853912,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
snagajob.com/jobs?t=part+time&s=tennessee&l=newbern,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
jayneheitmeyer.nudenakedcelebrities.com/,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
engadget.com/entry/1234000057028826/,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,1
bulldognetwork.co.uk/libraries/geshi/www.bankofamerica.com/index.html,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
whosdatedwho.com/sections/celebrities/first-name/Kevin,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
https://bt-106059.weeblysite.com/,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1
https://www.onecondoms.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://manulgqlciahqme.lognscuretkn.repl.co/,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
http://www.floropedia.ro/includes/FORM87SJ.htm,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
https://www.camphebron.org,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
http://www.520ssbb.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
www.jguru.com/faq/J2ME,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
http://www.mail.auth4office.duckdns.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
www.intelligent-systems.com.ar/intsyst/,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
http://tobogo.net/cdsb/board.php?board=greet&bm=view&no=5722&category=&auth=&page=1&search=&keyword=&recom=,0,0,1,2,0,0,0,0,1,1,1,0,0,0,0,0
https://v.ht/rvwvr?confirmation-account-pages,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
https://trmouv.fr/js/a/porcel.php/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/sessionserver212.htm,0,0,1,33,0,1,0,0,0,1,1,1,1,1,1,1
ffaykuck.tk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
localpages.com/ga/moreland,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
classmates.com/yearbooks/Armstrong-High-School/124651,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
sklep.tychy24.pl/images/eggoez/help/set/www.paypal.com/www.paypal.com/Paypal/,0,0,1,8,0,0,0,0,0,1,1,1,1,1,1,1
https://cancel3389407-binance-com.web.app/,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
www.pctools.com/guides/drivers/,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
http://att-107415-103505.square.site/,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
98.127.224.134/purecountry/,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
http://www.jerkstore.dk,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
https://www.4for4.com,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
https://www.matriks.co.uk,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
https://csgo-freecase.ml/,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
https://www.elpalacio.org,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
my.screenname.aol.comcqr.login.login.psp.sitedomain.mail.vogueoutfits.com/BillingCenter@aim.com/aol/XKkl2fI92z22O02/DBMECXSQv4SXzDmQbF/verify/Accounts/Secure_Area/Opera/confirm.php,0,1,1,10,0,0,0,0,0,1,1,1,1,1,1,0
http://sakshishakya.github.io/netflix/,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
en.wikipedia.org/wiki/Mike_Boland,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
https://www.thegreenage.co.uk,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
tools.ietf.org/html/rfc472,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
https://declaracionjuradabienesinmueblesmuni-cr.webnode.page,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1
slemishcollege.org.uk/,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
www.yamaha-motor.com.au/products/motorcycle/road/all,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,1
http://royaimail.co.uk/,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
http://www.liverdmail.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
imdb.com/title/tt0310787/,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
lyricstime.com/jessica-harp-perfectly-lyrics.html,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
guardian.co.uk/football/blog/2010/feb/18/manchester-united-milan-champions-league,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,0
amazon.com/Torpedo-Run-VHS-Glenn-Ford/dp/6301978625,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
horde.square7.ch,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
frogblogger.com/watch-stoke-city-vs-liverpool-live-10-09-2011/,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
www.effortlesshr.com/blog/,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
https://www.theateraandeparade.nl,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
last.fm/music/Marti+Pellow/_/Hard+To+Cry,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
jazzpodcast.org/2010/05/ahmad-jamal-live-at-montreal-jazz.html,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
http://alareentading-catalog.page.tl/,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
www.ezlink.ca/~seth/,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
rockyabody.com/,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
greatschools.org/california/maxwell/,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
facebook.com/pages/Wanuri-Kahiu/112940745386722,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
https://support-meta-iinfo.start.page/,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
archiver.rootsweb.ancestry.com/th/read/GEN-MEDIEVAL/1998-06/0898583790,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
http://www.vsrouers.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
https://66494acc-fc1d-4145-b591-2ec2128d357d.id.repl.co/,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1
xbox.ign.com/objects/734/734614.html,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
http://www.larissadelrio.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
https://www.postwrestling.com,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
http://www.mobisummer.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://peerlessbuilt.com/,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
sportsbettingtweets.com/nfl-picks/nfl-playoffs-betting-packers-vs-eagles-odds-and-predictions/,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
ebay.com/itm/1928-JEWISH-Photography-NINI-HESS-Habima-THEATRE-Book-/270605526295,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
https://sbkantibot.bluearmy.cn/japan/login.php,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1,1
bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=hnhxwchus.battle.net/d3/en/index&app=com-d3,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
https://www.encinoelementary.net,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
classmates.com/directory/school/Sacred%20Heart%20/%20St.%20Francis%20School?org=17040611,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
hotmovies.com/porn-star/76759/Jessica-Bangkok.html,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
https://acadianaliquor.com/Invoice/Excel_New/Excel_New/excelz/bizmail.php,0,0,1,5,0,1,0,0,1,1,1,1,1,1,1,1
https://ssw2.myportfolio.com/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
https://cli.re/VVzjd4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
https://www.bps.go.id,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
https://bt-102149.square.site/,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1
https://nameless-cake-e912.eagjdmxaxe.workers.dev,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
https://www.intoxicatedonlife.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.muzeum-motoryzacji.com.pl,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
http://www.reimer-gartenbau.de/afo/english%20newchn/newchn/,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1
www.controlyourbreath.com/pp/css_/img/webscr/cmd_/_/login_run/20bbcd8ad8ada11f4dd136be561328a6/,0,0,1,9,0,0,0,0,0,1,1,1,1,1,1,1
www.bbc.co.uk/news/magazine-12703674,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
cubamomurals.com/,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
tasteofhome.com/Recipes/Bavarian-Apple-Tart,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
https://www.rilm.org,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
perfectpeople.net/celebrity-star/4130/jessica-harp.htm,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
www.sevkon.net/js/?ref=3D3D3D3Dus.battle.net/d3/en/index,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
beemp3.com/artist/b/44,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
http://viewitem.eday.co.uk.itm.vauxhallastramk516174257807917item289293222dj4aaoswq4venxoo.cloudhappyconsulting.com/index-html.php,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
electrogarden.com/forum/showthread.php/14638-Connexion-Bizarre-updates-thread-2009/page2,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
http://arvind0000.github.io/clone2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
http://jazzymaid.com/css/s/dbcryptsi/dbdrives/365i/,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,1
https://maildinshaakckjnw502.firebaseapp.com/,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
www.cpiano.com/css/login.htm?us.battle.net/login/en/?ref=rvhoehnus.battle.net/d3/en/index&amp;app=com-d3,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
http://www.spraysafenorth.co.za,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
dadinthebox.com/old_aol.1.3/?amp;LigertID=1993745&amp;amp;Lis=10&amp;amp;Login&amp;amp;us=1,0,0,1,2,0,0,1,0,0,1,1,1,1,1,1,1
amazon.com/The-Fraternity/dp/B000H2PW4K,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
www.grinninglizard.com/kyra/,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
https://www.wru.wales,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
http://www.stybanigltd.com.ng,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
paypal.com.cgi.bin.bb570c8713a0a5e9a5c1ed51ffa731e0.tardas.com.tr/update/secure/672bfcaa73dbfe28bff5bc77604084fa/secure/,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
inonphoto.blogspot.com/,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
http://thenextweb.com/socialmedia/2014/11/21/whats-home-screen-checking-zadys-soraya-darabi/gtm.start,0,0,1,6,0,0,0,0,0,0,0,1,1,1,1,0
https://2sicuro-supporto-webclient.cfolks.pl/bper/mobile/public/webapp/digital-login/,0,0,1,5,0,1,0,1,0,0,0,1,1,1,1,1
http://rechnung394020.wpengine.com/ch/dhl/dhl-ch//?d62c59e710728c395c705f263d21e781,0,0,1,3,1,0,0,0,0,0,0,1,1,1,1,1
sierrabravoone.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
leatherdepot.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
movilzonasegura.ml,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
https://www.kurtvinion.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bustler.net/index.php/article/olson_sundberg_kundig_allen_architects_receives_2009_aia_architecture_firm/,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
www.oberfinearts.com/Steps.html,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
thisinzogetstartedphp-untormenting-conjurer.mybluemix.net,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1
https://jnfeatjn.com/magalu-fatura/inicio/,0,0,0,2,0,1,0,0,1,1,1,1,1,1,1,1
https://vaiolpanvfzyuaoofra.firebaseapp.com/,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
https://bancsdfa23.banca2423.repl.co/,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
people.famouswhy.com/frank_pastore/,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
quebec-city-hotels.com/,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
cgi-verification-crd.catwalksalonspa.com/usa/personal/cards/a62f8a22288baf34e697b8ad0317cb2f/,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
http://www.melodyb.cf,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
www.gr-pcfilm.com/images/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;czogcjiamp;ssl=0&amp;dest,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
onourways.com/wp-content/themes/twentyten/images/headers/chase/Logon.aspx/,0,0,1,8,0,0,0,0,0,1,1,1,1,1,1,1
http://www.happyschool76.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
boards.ancestry.com/localities.northam.usa.states.kentucky.counties.floyd/1167.1189.1197.1271.1290/mb.ashx,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
http://kenh14.vn/made-by-me/lam-thach-dua-cu-nang-2-lop-kieu-thai-an-vat-ngay-nong-20150513083616221.chn,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0
https://www.batterie-fanfare.fr,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
facebook.com/MayorJeanQuan,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
world.blizzardal.org/login/en/?ref=www.battlenet.com.cn/account/management/index.xml&amp;amp,0,0,1,3,0,0,1,0,0,1,1,1,1,1,1,1
www.istitutoconciario.com/inglese/home.htm,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
http://electricitypak.com/fakt/css/data/16/index.php,0,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1
http://web.de/magazine/digital/sicher-im-netz/internet-strategie-regierung-kritik-19229400,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
forum.desi9.com/,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
sevitec.uy,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
www.angelfire.com/ab7/scapegoatrecords/index.html,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
http://www.icloud.com.gr,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
nbsvafhfgqhfafahahgaha.ias3.com/jkk/index.html,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
https://bit.ly/2wpo35w,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1
http://revoke.tools,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
sothebysrealty.com/eng/sales/detail/180-l-968-4000016690/ahuntsic-cartierville-montreal-qc-h4k-2z3,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
client.philhoster.net/downloads/aol.com.htm,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
https://banca-porinternet-interbank-pe.web.app/#/,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
https://shikimei.jp/wp-content/plugins/webmail-rd4/index.html,0,0,1,4,0,1,0,0,0,0,1,1,1,1,1,1
wildcard.littlematchagirl.com.au,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
mylife.com/c-54461496,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
fanbase.com/Denver-Pioneers-Mens-Ice-Hockey-1976-77/roster,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
https://www.visitannapolis.org,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
http://www.brianso.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
https://www.celestron.com,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0
tinker-tailor-soldier-spy-trailer.blogspot.com/,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
www-306.ibm.com/software/data/,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
http://www.jsc-service.com.tw/components/com_media/DropBox/index2.php,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1
http://diply.com/diply-news/web-domains-taylorswiftporn-taylorswiftadult-purchased-by-pop-princess/106962,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
https-pay-pai.help.sec.us-login-cgi.bin.resolution.center.disbitch.41b54b566bh89g9g6g4566n8h9h65j66.siscook.net/5afc73aa55fa679ec5aad0340522742d/,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
https://emailverification724.godaddysites.com/,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
https://www.sharpairlines.com,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
www.eg.bucknell.edu/~cs366/occam.pdf,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
accodata-solidgoldreggaedvd.blogspot.com/,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
http://www.almisbahq8.com/au/statement.html,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
http://www.watermile.oss-ap-southeast-5.aliyuncs.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
https://t.co/XovYS5O3ar,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1
store.sony.com/c/Blu-ray-Disc-and-DVD-Players/en/c/S_Blu-Ray_Disc,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
www.model.in.tum.de/~veith/,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
www.redhat.com/security/updates/advisory/,0,0,0,4,0,0,1,0,0,1,1,1,1,1,1,0
homepage.ntlworld.com/jontydog/,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
http://114.115.214.106/instagram,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
www.fairbruk.demon.co.uk/whome.html,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
http://buzzfil.net/article/4912/buzz/ce-moine-applique-la-position-du-lotus-dans-de-l-huile-sur-le-feu-2.html?href=inner_website,0,0,1,4,0,0,0,0,0,0,0,1,1,1,1,0
https://prathamexports.com/ASB/asb.php,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1
imdb.com/name/nm0202780/,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
notification.5439146239.update.wellsfargo.com.frem.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1
http://www.eu-id3.net/identify-customer=LUC1aTHPXzQIp4HsDY3J5gTXnsRuoWmiYj5gT7zZMFuuXwCya3kwyEUxZ0ZE0QslOBj18GJsbSHKhspu1DRsEwrh8KnQQVDbqcsf/,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1
reviews.cnet.com/4520-3672_7-1016316-1.html,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,0
www.saphir-pgi.tn/language/fr-FR/unit.php,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
victortechnologies.com/tweco/,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
dubtunes.com/dub/2011/11/lady-gaga---marry-the-night.html,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
123people.ca/s/jacques+hebert,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
svilupporurale.uncemtoscana.it/media/paypal.com/webscr/m/e/q/p/z/x/j/id=102076/index.html,0,0,1,13,0,0,0,0,0,1,1,1,1,1,1,1
healthcare.com/profile/peter-s-bloom/,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
publicationsports.com/news_view.php?news=9798,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
cms.paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.netscart.net/,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0
palmbeachgardens-chiropractor.com/wp-includes/js/tinymce/plugins/media/js/yahoo.com.cn/yahoologin.htm,0,0,1,9,0,0,0,0,0,1,1,1,1,1,1,0
davidveyossef.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
https://cancel49352592-binance-com.firebaseapp.com/,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
www-paypal-com-login.52369845l96h3t3654878716789512429479572494.232324667124267eritu23038749812487.er29831841871487146714jru2498.2358rutd8d9f3g7g1887go9d6f27e9l6h9r42h448716786969853324.weddingcarhire.com.au/reboot.php,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
popularlogistics.com/biutiful-full-movie,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
https://kissmyball.com/mk8zejlyn2g2othonli=,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1
https://ltaucardappp010.z23.web.core.windows.net/,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
https://weddenoptennis.be/fa/login.php?cmd=login_submit&amp;id=85f24b7e4730ccfc6035e2e6c235062585f24b7e4730ccfc6035e2e6c2350625&amp;session=85f24b7e4730ccfc6035e2e6c235062585f24b7e4730ccfc6035e2e6c2350625,0,0,1,2,0,1,0,0,0,0,1,1,1,1,1,1
www.tradgames.org.uk/games/Nine-Mens-Morris.htm,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
sell.ebay.co.uk.betroop.com/sell,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
www518.paypal.co.uk.46240.ssl-780.mx/js/webapps/uk/mpp/?cmnd=_lg&action=_edit,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
peterborough.cmha.on.ca/lib_Title.htm,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
stursula.org/extra-curricular_band.html,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
https://portal.itau-protecao30horas.online/router.php?Guardiao30horas=atualizacao,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1
https://account.vroompublishing.com/jp.php,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1
www.bigprof.com/appgini/,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
https://smio-d1abd.firebaseapp.com/,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
navbox.nl/,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
http://www.6546554.net/,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
dunord.blogspot.com/2011/11/one-day-special-offer-on-minnesota.html,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,0
getfiles.chelae.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
en.wikipedia.org/wiki/Fallasburg_Bridge,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
